,datetimestamp,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),CO(GT)
5287,1107446400,15.7,34.5,0.6111,1256.0,986.0,612.0,1240.0,1413.0,2.0
5288,1107450000,14.7,37.2,0.618,1358.0,1128.0,545.0,1344.0,1611.0,2.4
5289,1107460800,9.3,55.5,0.6503,1444.0,1227.0,485.0,1414.0,1891.0,3.9
5290,1107464400,8.3,57.6,0.6304,1314.0,1069.0,571.0,1271.0,1662.0,2.7
5291,1107468000,6.3,65.1,0.6237,1368.0,1164.0,524.0,1350.0,1674.0,3.0
5292,1107471600,6.5,63.1,0.6132,1195.0,943.0,645.0,1149.0,1462.0,2.1
5293,1107475200,6.0,62.7,0.589,1083.0,828.0,734.0,1067.0,1273.0,1.2
5294,1107478800,5.1,65.4,0.5797,1055.0,771.0,781.0,1030.0,1174.0,1.2
5295,1107482400,4.7,64.6,0.5568,973.0,672.0,887.0,954.0,1031.0,0.7
5296,1107489600,5.0,63.5,0.5575,949.0,657.0,895.0,948.0,991.0,0.8
5297,1107493200,3.9,65.5,0.5367,920.0,601.0,974.0,920.0,925.0,0.4
5298,1107496800,1.8,74.5,0.5271,989.0,703.0,843.0,988.0,1017.0,0.7
5299,1107500400,1.8,73.7,0.5198,1100.0,854.0,714.0,1075.0,1187.0,1.4
5300,1107518400,15.0,28.5,0.4821,1056.0,857.0,735.0,1028.0,1117.0,1.5
5301,1107522000,14.5,28.3,0.4665,1019.0,825.0,781.0,994.0,901.0,1.2
5302,1107525600,12.9,31.8,0.4707,1084.0,923.0,712.0,1085.0,1046.0,1.9
5303,1107529200,12.1,32.3,0.4548,998.0,841.0,792.0,979.0,884.0,1.5
5304,1107532800,11.3,33.5,0.4476,987.0,816.0,816.0,959.0,821.0,1.4
5305,1107536400,11.4,32.6,0.4373,1079.0,932.0,719.0,1018.0,1056.0,1.9
5306,1107540000,9.1,37.8,0.4372,1096.0,954.0,687.0,1085.0,1139.0,2.2
5307,1107543600,8.1,41.0,0.4458,1146.0,1043.0,639.0,1169.0,1248.0,3.0
5308,1107547200,7.7,41.9,0.4409,1125.0,1025.0,653.0,1147.0,1200.0,2.6
5309,1107550800,7.1,43.9,0.4433,1130.0,968.0,680.0,1102.0,1220.0,2.8
5310,1107554400,6.3,45.8,0.4408,1017.0,805.0,807.0,958.0,1032.0,1.6
5311,1107558000,6.0,46.1,0.4351,1017.0,776.0,843.0,946.0,971.0,1.3
5312,1107561600,5.5,49.0,0.4471,1041.0,778.0,828.0,947.0,1011.0,1.6
5313,1107565200,4.9,52.0,0.4548,1034.0,769.0,816.0,952.0,1049.0,1.5
5314,1107568800,4.1,54.7,0.4536,1009.0,751.0,828.0,939.0,1053.0,1.3
5315,1107576000,1.5,66.2,0.4571,1084.0,859.0,703.0,1017.0,1163.0,2.0
5316,1107579600,1.0,67.7,0.4523,989.0,731.0,815.0,936.0,1018.0,1.3
5317,1107583200,0.8,69.9,0.4591,1047.0,792.0,757.0,957.0,1121.0,0.9
5318,1107586800,1.3,67.2,0.4598,1091.0,868.0,705.0,1021.0,1200.0,1.4
5319,1107597600,7.5,39.2,0.4091,966.0,760.0,877.0,890.0,940.0,1.3
5320,1107601200,9.0,34.5,0.398,927.0,702.0,932.0,847.0,750.0,0.9
5321,1107604800,9.2,34.5,0.4025,909.0,678.0,960.0,838.0,652.0,1.0
5322,1107608400,9.3,33.8,0.3981,941.0,723.0,922.0,880.0,643.0,1.0
5323,1107612000,9.3,33.1,0.3874,903.0,696.0,932.0,850.0,629.0,1.1
5324,1107615600,9.7,30.8,0.3716,891.0,668.0,991.0,819.0,549.0,0.8
5325,1107619200,9.6,31.1,0.3718,904.0,674.0,968.0,824.0,578.0,1.0
5326,1107622800,8.6,32.8,0.3669,900.0,659.0,990.0,807.0,582.0,0.9
5327,1107626400,7.2,35.0,0.3567,926.0,725.0,933.0,847.0,694.0,0.9
5328,1107630000,6.4,36.8,0.3566,999.0,821.0,846.0,915.0,926.0,1.6
5329,1107633600,6.0,40.2,0.3773,994.0,774.0,854.0,917.0,915.0,1.4
5330,1107637200,5.5,42.6,0.3874,1010.0,801.0,826.0,944.0,986.0,1.4
5331,1107640800,4.9,43.7,0.3809,938.0,685.0,934.0,870.0,840.0,1.1
5332,1107644400,4.2,43.2,0.3605,983.0,760.0,869.0,898.0,939.0,1.2
5333,1107648000,4.0,39.2,0.3228,963.0,749.0,900.0,834.0,869.0,1.8
5334,1107651600,3.7,40.1,0.323,962.0,756.0,902.0,843.0,908.0,1.4
5335,1107655200,3.1,47.1,0.3638,980.0,761.0,854.0,876.0,1051.0,1.4
5336,1107666000,1.2,51.9,0.3515,854.0,572.0,1070.0,788.0,793.0,0.8
5337,1107669600,1.0,52.2,0.3489,838.0,531.0,1146.0,774.0,753.0,0.7
5338,1107673200,0.6,53.3,0.3467,831.0,543.0,1132.0,787.0,737.0,0.7
5339,1107676800,0.8,52.8,0.3468,833.0,526.0,1169.0,771.0,722.0,0.6
5340,1107680400,0.3,53.7,0.3424,870.0,582.0,1091.0,791.0,737.0,0.8
5341,1107684000,4.1,42.9,0.3551,984.0,727.0,891.0,908.0,913.0,1.3
5342,1107687600,8.0,33.3,0.3591,1065.0,844.0,780.0,979.0,1117.0,2.0
5343,1107691200,10.7,25.2,0.3242,968.0,743.0,886.0,840.0,774.0,1.7
5344,1107694800,11.1,23.5,0.3105,911.0,683.0,981.0,790.0,558.0,1.2
5345,1107698400,10.6,26.0,0.332,868.0,590.0,1081.0,753.0,420.0,1.0
5346,1107702000,10.3,27.7,0.3481,868.0,576.0,1128.0,755.0,363.0,0.8
5347,1107705600,10.2,28.3,0.3516,904.0,633.0,1040.0,789.0,410.0,1.0
5348,1107709200,9.2,29.9,0.3479,944.0,693.0,928.0,832.0,568.0,1.4
5349,1107712800,6.9,36.4,0.3635,925.0,649.0,1003.0,819.0,570.0,1.1
5350,1107716400,6.0,38.0,0.3584,985.0,736.0,891.0,875.0,774.0,1.6
5351,1107720000,5.8,36.4,0.3385,1002.0,780.0,855.0,892.0,857.0,1.8
5352,1107723600,5.8,35.4,0.3286,938.0,692.0,937.0,805.0,737.0,1.4
5353,1107727200,5.4,36.6,0.3304,896.0,627.0,1033.0,782.0,610.0,1.1
5354,1107730800,5.1,37.9,0.3358,907.0,614.0,1052.0,782.0,627.0,1.0
5355,1107734400,4.8,38.0,0.33,902.0,613.0,1049.0,777.0,566.0,1.1
5356,1107738000,4.5,38.1,0.3249,885.0,582.0,1072.0,760.0,517.0,1.0
5357,1107741600,4.3,38.1,0.3207,863.0,545.0,1119.0,749.0,484.0,0.8
5358,1107748800,3.8,41.0,0.3327,852.0,482.0,1187.0,726.0,496.0,0.6
5359,1107752400,3.3,44.6,0.3499,879.0,495.0,1147.0,753.0,623.0,0.6
5360,1107756000,3.6,44.5,0.3574,900.0,525.0,1090.0,780.0,696.0,0.6
5361,1107759600,3.4,47.0,0.3713,963.0,615.0,980.0,837.0,916.0,0.8
5362,1107770400,7.5,33.8,0.352,1102.0,896.0,720.0,969.0,1226.0,2.1
5363,1107774000,10.8,25.2,0.3251,1029.0,835.0,771.0,897.0,1002.0,1.7
5364,1107777600,12.9,20.6,0.3045,973.0,797.0,845.0,845.0,769.0,1.4
5365,1107781200,12.2,21.4,0.3033,981.0,820.0,807.0,876.0,784.0,1.6
5366,1107784800,12.0,21.9,0.3069,960.0,784.0,842.0,868.0,643.0,1.4
5367,1107788400,12.2,24.0,0.3392,973.0,761.0,862.0,865.0,682.0,1.3
5368,1107792000,12.0,24.3,0.3393,968.0,765.0,843.0,863.0,692.0,1.4
5369,1107795600,10.5,27.8,0.3525,1022.0,854.0,771.0,941.0,926.0,1.7
5370,1107799200,8.7,33.9,0.3832,1067.0,879.0,740.0,989.0,996.0,1.9
5371,1107802800,7.8,37.6,0.4004,1101.0,908.0,707.0,1025.0,1095.0,2.3
5372,1107806400,7.2,39.4,0.4032,1081.0,885.0,720.0,1017.0,1058.0,2.0
5373,1107810000,7.1,39.6,0.4019,988.0,738.0,843.0,906.0,893.0,1.6
5374,1107813600,7.1,39.6,0.4001,932.0,630.0,980.0,842.0,681.0,1.0
5375,1107817200,7.2,39.3,0.4004,923.0,602.0,1028.0,831.0,599.0,0.9
5376,1107820800,6.9,39.6,0.3966,915.0,589.0,1045.0,813.0,550.0,0.9
5377,1107824400,7.0,39.8,0.4006,879.0,534.0,1129.0,785.0,470.0,0.9
5378,1107828000,7.1,40.5,0.409,852.0,479.0,1275.0,761.0,375.0,0.5
5379,1107835200,6.0,42.9,0.404,878.0,496.0,1182.0,782.0,451.0,0.5
5380,1107838800,6.4,42.7,0.4126,910.0,524.0,1102.0,802.0,600.0,0.6
5381,1107842400,6.1,43.6,0.4129,918.0,551.0,1062.0,817.0,712.0,0.6
5382,1107846000,5.9,45.1,0.4211,991.0,653.0,944.0,885.0,931.0,1.0
5383,1107849600,6.0,46.4,0.4367,1223.0,979.0,658.0,1120.0,1332.0,2.1
5384,1107856800,8.7,36.3,0.4074,1114.0,922.0,689.0,1022.0,1223.0,2.2
5385,1107860400,10.5,33.4,0.4246,1088.0,853.0,729.0,996.0,1122.0,1.6
5386,1107864000,11.4,27.8,0.3748,1064.0,881.0,727.0,979.0,1099.0,1.8
5387,1107867600,12.7,27.4,0.4011,1047.0,854.0,753.0,959.0,904.0,1.5
5388,1107871200,13.3,23.3,0.354,1075.0,920.0,726.0,992.0,1022.0,2.2
5389,1107874800,13.9,20.7,0.3271,973.0,777.0,858.0,844.0,719.0,1.6
5390,1107878400,13.6,20.0,0.3093,942.0,733.0,912.0,800.0,609.0,1.5
5391,1108159200,8.3,53.3,0.5843,1428.0,1085.0,526.0,1268.0,2023.0,4.0
5392,1108162800,7.1,58.1,0.5885,1463.0,1069.0,530.0,1279.0,1967.0,3.6
5393,1108166400,5.8,64.3,0.5964,1494.0,1124.0,504.0,1313.0,1931.0,4.2
5394,1108170000,5.3,66.8,0.5979,1462.0,1080.0,522.0,1274.0,1889.0,4.3
5395,1108173600,5.0,66.6,0.5871,1326.0,967.0,578.0,1174.0,1699.0,3.6
5396,1108184400,4.1,69.0,0.5735,1175.0,839.0,670.0,1087.0,1371.0,1.4
5397,1108188000,4.6,67.6,0.5778,1203.0,870.0,641.0,1103.0,1427.0,1.4
5398,1108191600,5.2,65.5,0.5836,1250.0,933.0,620.0,1144.0,1489.0,1.6
5399,1108195200,6.0,62.8,0.5929,1321.0,1046.0,562.0,1263.0,1610.0,2.3
5400,1108198800,7.1,59.3,0.6005,1323.0,1049.0,550.0,1290.0,1619.0,2.4
5401,1108202400,7.8,58.0,0.6136,1381.0,1045.0,541.0,1307.0,1706.0,2.7
5402,1108206000,9.0,54.7,0.6271,1480.0,1186.0,498.0,1382.0,1882.0,3.4
5403,1108209600,10.0,53.1,0.6495,1485.0,1229.0,477.0,1450.0,1911.0,3.1
5404,1108213200,10.8,52.0,0.6738,1522.0,1229.0,470.0,1488.0,1943.0,3.6
5405,1108216800,11.0,51.4,0.6746,1570.0,1224.0,468.0,1448.0,2020.0,3.8
5406,1108220400,11.0,51.4,0.6725,1507.0,1170.0,488.0,1392.0,1999.0,3.3
5407,1108224000,10.9,52.0,0.6796,1540.0,1202.0,475.0,1440.0,2008.0,3.4
5408,1108227600,11.1,52.0,0.6869,1556.0,1214.0,472.0,1435.0,2026.0,3.7
5409,1108260000,9.4,77.7,0.9203,1574.0,1093.0,497.0,1451.0,1808.0,3.1
5410,1108267200,8.9,81.3,0.9277,1515.0,1066.0,508.0,1430.0,1548.0,2.8
5411,1108270800,8.5,82.9,0.9243,1491.0,1031.0,515.0,1387.0,1541.0,2.9
5412,1108274400,8.3,84.0,0.9234,1453.0,1012.0,534.0,1348.0,1441.0,2.6
5413,1108278000,8.1,85.0,0.9221,1443.0,1003.0,542.0,1356.0,1396.0,2.6
5414,1108281600,8.7,83.7,0.9423,1473.0,1047.0,522.0,1420.0,1411.0,2.8
5415,1108285200,9.5,82.4,0.976,1548.0,1097.0,491.0,1477.0,1497.0,3.3
5416,1108288800,11.0,78.2,1.022,1586.0,1084.0,495.0,1473.0,1619.0,3.2
5417,1108292400,14.1,67.9,1.0859,1488.0,1023.0,533.0,1456.0,1590.0,3.3
5418,1108296000,16.3,56.6,1.0422,1220.0,787.0,675.0,1310.0,1163.0,1.5
5419,1108299600,18.7,48.0,1.0259,1198.0,758.0,698.0,1277.0,1001.0,1.2
5420,1108303200,19.5,39.3,0.882,1168.0,836.0,666.0,1278.0,822.0,1.1
5421,1108306800,19.9,34.1,0.782,1149.0,917.0,616.0,1293.0,773.0,1.7
5422,1108310400,19.4,32.4,0.7239,1052.0,734.0,799.0,1109.0,588.0,1.0
5423,1108314000,17.1,35.8,0.6944,1053.0,727.0,789.0,1081.0,610.0,1.0
5424,1108317600,15.5,40.7,0.7103,1238.0,1037.0,583.0,1388.0,1000.0,2.6
5425,1108321200,14.8,42.8,0.7182,1188.0,939.0,658.0,1234.0,1048.0,2.5
5426,1108324800,13.9,43.8,0.6937,1150.0,891.0,684.0,1198.0,1002.0,2.1
5427,1108328400,13.7,42.9,0.6687,984.0,694.0,881.0,1032.0,711.0,1.0
5428,1108332000,12.5,47.8,0.6877,1111.0,777.0,760.0,1137.0,1024.0,1.3
5429,1108335600,11.8,53.4,0.7366,1131.0,793.0,728.0,1173.0,1054.0,1.5
5430,1108339200,10.9,55.9,0.7312,1115.0,778.0,749.0,1158.0,994.0,1.4
5431,1108342800,10.1,58.9,0.7301,1133.0,811.0,708.0,1182.0,1031.0,1.6
5432,1108346400,9.8,61.2,0.7413,1024.0,709.0,798.0,1120.0,884.0,1.1
5433,1108353600,8.3,67.2,0.7382,923.0,567.0,994.0,1024.0,688.0,0.5
5434,1108357200,7.7,68.9,0.728,902.0,548.0,1063.0,1024.0,617.0,0.4
5435,1108360800,6.9,70.0,0.6997,995.0,646.0,895.0,1053.0,818.0,0.7
5436,1108364400,9.0,37.3,0.4297,858.0,597.0,1054.0,857.0,690.0,0.7
5437,1108368000,9.4,44.9,0.5296,1233.0,1030.0,619.0,1257.0,1291.0,2.3
5438,1108371600,10.3,45.4,0.5666,1140.0,958.0,627.0,1175.0,1200.0,2.5
5439,1108375200,11.5,39.6,0.5372,1096.0,1036.0,635.0,1043.0,1127.0,1.7
5440,1108382400,11.8,36.2,0.4999,926.0,882.0,744.0,913.0,700.0,2.1
5441,1108386000,12.0,38.7,0.5402,970.0,857.0,748.0,990.0,693.0,1.1
5442,1108389600,13.7,30.3,0.4724,960.0,853.0,782.0,967.0,709.0,1.3
5443,1108393200,12.6,30.6,0.4443,941.0,800.0,823.0,917.0,671.0,1.1
5444,1108396800,13.0,27.4,0.4085,921.0,771.0,850.0,885.0,632.0,1.1
5445,1108400400,13.6,22.7,0.3529,940.0,829.0,823.0,901.0,716.0,1.4
5446,1108404000,11.8,23.0,0.3171,1036.0,1046.0,694.0,1044.0,1059.0,2.3
5447,1108407600,10.7,19.9,0.2547,1102.0,1221.0,609.0,1136.0,1329.0,4.2
5448,1108411200,10.4,18.0,0.2269,1035.0,1141.0,670.0,1018.0,1196.0,3.5
5449,1108414800,9.7,20.6,0.2488,990.0,978.0,751.0,928.0,1131.0,3.0
5450,1108418400,9.4,24.8,0.2923,950.0,839.0,834.0,878.0,977.0,1.7
5451,1108422000,8.8,31.2,0.3533,988.0,839.0,803.0,936.0,963.0,1.6
5452,1108425600,8.7,31.2,0.3521,884.0,658.0,982.0,813.0,581.0,1.0
5453,1108429200,8.5,30.4,0.3391,840.0,597.0,1081.0,766.0,432.0,0.8
5454,1108432800,8.0,32.9,0.353,814.0,526.0,1228.0,740.0,352.0,0.6
5455,1108443600,6.9,39.8,0.3966,805.0,437.0,1491.0,738.0,296.0,0.3
5456,1108447200,6.1,40.8,0.3868,850.0,529.0,1183.0,780.0,385.0,0.4
5457,1108450800,6.0,41.5,0.3896,913.0,619.0,1018.0,834.0,586.0,0.5
5458,1108454400,6.1,39.9,0.3781,1047.0,844.0,784.0,979.0,987.0,1.5
5459,1108458000,6.5,39.5,0.3865,1055.0,899.0,731.0,1017.0,1035.0,2.1
5460,1108461600,9.4,32.7,0.3855,974.0,778.0,832.0,905.0,782.0,1.6
5461,1108465200,11.3,24.9,0.3318,863.0,669.0,993.0,776.0,511.0,1.0
5462,1108468800,12.8,19.8,0.2933,889.0,734.0,942.0,801.0,566.0,1.2
5463,1108472400,12.3,19.3,0.274,906.0,790.0,893.0,837.0,642.0,1.3
5464,1108476000,12.0,19.3,0.2716,874.0,751.0,918.0,792.0,591.0,1.4
5465,1108479600,11.9,19.2,0.2677,849.0,680.0,1015.0,741.0,461.0,1.0
5466,1108483200,12.1,20.7,0.2906,923.0,761.0,909.0,840.0,609.0,1.4
5467,1108486800,11.5,22.1,0.2987,962.0,841.0,827.0,901.0,821.0,1.5
5468,1108490400,10.4,23.1,0.2905,1067.0,1059.0,671.0,1085.0,1163.0,2.4
5469,1108494000,9.5,25.2,0.2996,1125.0,1121.0,630.0,1132.0,1405.0,2.8
5470,1108497600,8.9,26.9,0.3069,1149.0,1124.0,623.0,1141.0,1405.0,3.1
5471,1108501200,8.2,30.1,0.327,1155.0,1034.0,648.0,1061.0,1429.0,3.1
5472,1108504800,7.4,31.8,0.3287,1065.0,908.0,741.0,953.0,1284.0,2.0
5473,1108508400,6.6,37.5,0.3664,1145.0,946.0,699.0,1015.0,1409.0,2.1
5474,1108512000,6.3,40.1,0.3842,1134.0,912.0,707.0,999.0,1376.0,1.9
5475,1108515600,5.2,44.2,0.3943,1195.0,1004.0,652.0,1078.0,1421.0,2.5
5476,1108519200,4.4,47.5,0.4017,1141.0,898.0,689.0,1014.0,1356.0,2.0
5477,1108526400,3.3,52.2,0.4074,1052.0,740.0,768.0,913.0,1202.0,1.1
5478,1108530000,3.2,52.4,0.4071,1033.0,701.0,782.0,883.0,1206.0,0.8
5479,1108533600,3.6,51.7,0.4123,1080.0,768.0,732.0,924.0,1305.0,0.9
5480,1108537200,3.5,54.2,0.4297,1208.0,931.0,622.0,1052.0,1485.0,1.6
5481,1108548000,8.9,33.8,0.385,1044.0,940.0,706.0,1014.0,1152.0,2.1
5482,1108551600,9.1,33.0,0.3827,956.0,761.0,849.0,887.0,885.0,1.3
5483,1108555200,9.1,34.5,0.3994,955.0,725.0,890.0,880.0,770.0,1.1
5484,1108558800,9.6,31.3,0.3763,997.0,825.0,790.0,948.0,852.0,1.5
5485,1108562400,8.5,36.3,0.4026,987.0,810.0,801.0,939.0,830.0,1.5
5486,1108566000,9.3,34.6,0.405,1007.0,798.0,793.0,942.0,867.0,1.6
5487,1108569600,8.9,37.9,0.4318,1025.0,795.0,783.0,967.0,881.0,1.5
5488,1108573200,8.2,41.8,0.4563,1083.0,856.0,720.0,1010.0,975.0,1.6
5489,1108576800,7.4,44.5,0.4582,1143.0,960.0,641.0,1110.0,1136.0,2.2
5490,1108580400,7.0,43.4,0.4366,1288.0,1178.0,539.0,1300.0,1434.0,3.4
5491,1108584000,6.6,43.4,0.4241,1464.0,1421.0,457.0,1542.0,1746.0,5.6
5492,1108591200,5.0,46.6,0.4099,1177.0,1004.0,640.0,1111.0,1341.0,2.8
5493,1108594800,5.8,40.3,0.374,1089.0,913.0,712.0,1016.0,1208.0,2.4
5494,1108598400,5.4,43.8,0.3945,1196.0,1014.0,643.0,1101.0,1334.0,2.7
5495,1108602000,5.7,42.1,0.3883,1107.0,874.0,721.0,984.0,1208.0,2.6
5496,1108605600,5.7,42.1,0.3885,1102.0,897.0,715.0,1024.0,1196.0,2.3
5497,1108612800,5.7,46.6,0.4298,912.0,559.0,1016.0,837.0,656.0,0.6
5498,1108616400,6.9,45.0,0.4499,883.0,496.0,1140.0,804.0,478.0,0.5
5499,1108620000,6.9,42.2,0.4224,893.0,507.0,1111.0,794.0,489.0,0.5
5500,1108623600,6.4,43.8,0.423,1033.0,711.0,893.0,935.0,893.0,1.0
5501,1108627200,6.6,44.6,0.4383,1222.0,966.0,636.0,1134.0,1322.0,2.6
5502,1108630800,7.7,42.1,0.444,1190.0,1000.0,624.0,1152.0,1280.0,2.7
5503,1108634400,10.1,36.7,0.4536,1035.0,783.0,794.0,969.0,943.0,1.8
5504,1108638000,9.0,41.4,0.4775,990.0,705.0,873.0,913.0,772.0,1.2
5505,1108641600,8.7,42.5,0.4787,1011.0,732.0,830.0,944.0,826.0,1.3
5506,1108645200,8.3,47.8,0.5238,1041.0,763.0,790.0,1003.0,808.0,1.4
5507,1108648800,8.9,45.5,0.5208,1086.0,850.0,723.0,1072.0,901.0,1.8
5508,1108652400,8.9,46.1,0.5256,1021.0,755.0,807.0,980.0,763.0,1.3
5509,1108656000,9.0,44.9,0.5173,1014.0,761.0,806.0,972.0,722.0,1.4
5510,1108659600,9.3,42.3,0.4974,1023.0,771.0,807.0,982.0,735.0,1.4
5511,1108663200,8.4,45.2,0.4977,1172.0,977.0,657.0,1160.0,1047.0,2.4
5512,1108666800,7.6,47.8,0.5013,1172.0,1017.0,623.0,1185.0,1163.0,2.8
5513,1108670400,7.4,47.2,0.4871,1219.0,1081.0,590.0,1246.0,1244.0,3.3
5514,1108674000,7.4,46.9,0.4854,1106.0,891.0,708.0,1058.0,1025.0,2.5
5515,1108677600,6.9,48.2,0.4832,1078.0,824.0,759.0,1016.0,982.0,2.1
5516,1108681200,7.1,47.9,0.4867,939.0,637.0,960.0,883.0,607.0,1.2
5517,1108684800,6.9,48.7,0.4874,975.0,670.0,943.0,910.0,616.0,1.2
5518,1108688400,6.8,48.2,0.4792,958.0,660.0,935.0,905.0,654.0,1.3
5519,1108692000,6.3,49.6,0.4787,921.0,594.0,1025.0,867.0,479.0,1.0
5520,1108702800,6.9,48.1,0.4796,872.0,476.0,1249.0,794.0,350.0,0.4
5521,1108706400,6.4,50.2,0.485,904.0,530.0,1079.0,846.0,438.0,0.5
5522,1108710000,6.4,50.7,0.4886,951.0,568.0,1021.0,888.0,578.0,0.7
5523,1108713600,6.9,48.8,0.4903,1183.0,896.0,673.0,1115.0,1140.0,2.1
5524,1108717200,8.4,44.6,0.4922,1187.0,970.0,625.0,1174.0,1203.0,2.5
5525,1108720800,10.8,37.1,0.4794,1072.0,874.0,715.0,1033.0,1000.0,2.0
5526,1108724400,11.2,36.2,0.4818,1011.0,780.0,805.0,964.0,806.0,1.4
5527,1108728000,11.8,34.4,0.4758,997.0,752.0,837.0,952.0,724.0,1.3
5528,1108731600,11.5,33.1,0.4479,989.0,791.0,804.0,953.0,690.0,1.4
5529,1108735200,10.9,32.6,0.426,1006.0,837.0,775.0,971.0,757.0,1.6
5530,1108738800,11.3,31.7,0.4249,1016.0,845.0,771.0,987.0,818.0,1.7
5531,1108742400,11.6,30.9,0.4223,1069.0,918.0,724.0,1045.0,936.0,1.8
5532,1108746000,11.1,32.2,0.4243,1109.0,989.0,664.0,1096.0,1133.0,2.4
5533,1108749600,9.7,36.0,0.4333,1182.0,1071.0,617.0,1187.0,1298.0,2.8
5534,1108753200,8.5,39.0,0.4336,1253.0,1179.0,573.0,1268.0,1387.0,3.3
5535,1108760400,8.0,41.3,0.4448,1153.0,981.0,666.0,1097.0,1273.0,2.8
5536,1108764000,7.0,44.2,0.4446,1161.0,969.0,677.0,1111.0,1271.0,2.4
5537,1108767600,5.4,51.8,0.4698,1271.0,1031.0,618.0,1138.0,1464.0,2.9
5538,1108774800,3.1,57.8,0.4462,1106.0,850.0,727.0,997.0,1281.0,2.1
5539,1108778400,3.1,56.7,0.4388,1008.0,726.0,834.0,913.0,1083.0,1.5
5540,1108785600,2.3,58.9,0.4317,931.0,627.0,948.0,860.0,911.0,0.9
5541,1108789200,1.9,60.0,0.4276,922.0,611.0,962.0,867.0,893.0,0.8
5542,1108792800,1.9,60.3,0.4293,911.0,606.0,950.0,866.0,894.0,0.8
5543,1108796400,0.9,64.6,0.4294,993.0,736.0,819.0,941.0,1018.0,1.1
5544,1108800000,0.6,65.0,0.4231,1100.0,919.0,678.0,1072.0,1191.0,1.9
5545,1108803600,2.1,59.9,0.4338,1141.0,940.0,651.0,1099.0,1285.0,2.5
5546,1108807200,3.1,57.2,0.4402,1085.0,800.0,750.0,983.0,1219.0,2.2
5547,1108810800,4.2,54.0,0.4483,1153.0,853.0,696.0,1027.0,1370.0,2.1
5548,1108814400,7.4,43.8,0.4538,1122.0,831.0,722.0,982.0,1317.0,2.3
5549,1108818000,11.2,34.5,0.4586,992.0,685.0,890.0,902.0,818.0,1.2
5550,1108821600,13.8,32.4,0.5084,1018.0,693.0,868.0,937.0,683.0,1.2
5551,1108825200,12.4,34.9,0.5002,981.0,649.0,924.0,901.0,573.0,1.1
5552,1108828800,12.8,31.9,0.4684,988.0,679.0,905.0,911.0,595.0,1.1
5553,1108832400,13.5,29.1,0.4486,1059.0,777.0,797.0,969.0,774.0,1.4
5554,1108836000,11.6,33.3,0.454,1110.0,870.0,708.0,1057.0,1059.0,1.7
5555,1108839600,10.9,34.9,0.4568,1204.0,979.0,639.0,1147.0,1326.0,2.5
5556,1108843200,10.4,37.3,0.4708,1275.0,1061.0,593.0,1203.0,1494.0,2.7
5557,1108846800,9.7,39.7,0.4792,1297.0,1044.0,600.0,1185.0,1559.0,3.1
5558,1108850400,9.1,41.9,0.4857,1277.0,991.0,609.0,1141.0,1575.0,2.8
5559,1108854000,9.3,41.9,0.4927,1207.0,888.0,664.0,1062.0,1447.0,1.9
5560,1108857600,9.4,44.7,0.5279,1222.0,880.0,684.0,1083.0,1367.0,1.9
5561,1108861200,8.5,45.8,0.5108,1141.0,816.0,745.0,1026.0,1230.0,1.7
5562,1108864800,7.8,50.0,0.53,1228.0,913.0,643.0,1124.0,1396.0,2.2
5563,1108872000,8.2,46.9,0.5099,1067.0,758.0,775.0,993.0,1009.0,1.5
5564,1108875600,8.4,48.6,0.5375,947.0,580.0,978.0,894.0,572.0,0.8
5565,1108879200,8.0,54.7,0.5883,918.0,501.0,1148.0,881.0,420.0,0.5
5566,1108882800,7.8,55.7,0.5914,920.0,506.0,1142.0,905.0,453.0,0.5
5567,1108886400,8.0,53.8,0.5796,941.0,541.0,1065.0,919.0,520.0,0.7
5568,1108890000,8.8,50.7,0.5752,949.0,552.0,1035.0,919.0,531.0,0.7
5569,1108893600,10.1,47.6,0.587,990.0,604.0,944.0,947.0,579.0,0.9
5570,1108897200,10.6,45.8,0.5838,996.0,620.0,928.0,946.0,570.0,1.0
5571,1108900800,9.1,56.2,0.6515,1023.0,623.0,916.0,976.0,571.0,1.1
5572,1108904400,7.9,66.5,0.7124,1037.0,636.0,891.0,1024.0,582.0,1.1
5573,1108908000,8.0,65.0,0.6991,1017.0,613.0,919.0,1007.0,551.0,1.0
5574,1108911600,8.4,61.0,0.6721,1042.0,671.0,861.0,1038.0,634.0,1.1
5575,1108915200,8.6,57.3,0.6429,1037.0,665.0,854.0,1013.0,633.0,1.3
5576,1108918800,8.4,56.3,0.6227,1009.0,640.0,915.0,996.0,613.0,1.2
5577,1108922400,8.0,57.7,0.6222,1033.0,675.0,853.0,1006.0,702.0,1.3
5578,1108926000,7.1,62.6,0.6341,1016.0,647.0,906.0,997.0,649.0,1.1
5579,1108929600,7.4,59.3,0.6123,1076.0,745.0,801.0,1040.0,841.0,1.5
5580,1108933200,7.7,56.9,0.5994,1029.0,699.0,851.0,1001.0,795.0,1.4
5581,1108936800,7.7,54.4,0.5753,984.0,661.0,898.0,965.0,638.0,1.1
5582,1108940400,7.7,53.0,0.5572,1003.0,694.0,876.0,976.0,663.0,1.3
5583,1108944000,6.7,62.8,0.6188,1009.0,671.0,877.0,1010.0,610.0,1.4
5584,1108947600,6.6,61.9,0.6056,946.0,588.0,1005.0,948.0,480.0,1.1
